held_out_date,session_dir,person_id,model,k_windows,elapsed_s,correct
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,cnn_bilstm,60,25.365908,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,cnn_attention,60,25.365908,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,ensemble,60,25.365908,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,svm,90,37.513266,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,random_forest,90,37.513266,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,hist_gradient_boost,90,37.513266,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,cnn_bilstm,90,37.513266,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,cnn_attention,90,37.513266,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,ensemble,90,37.513266,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,svm,120,50.02341,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,random_forest,120,50.02341,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,hist_gradient_boost,120,50.02341,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,cnn_bilstm,120,50.02341,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,cnn_attention,120,50.02341,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,ensemble,120,50.02341,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,svm,150,61.878257,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,random_forest,150,61.878257,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,hist_gradient_boost,150,61.878257,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,cnn_bilstm,150,61.878257,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,cnn_attention,150,61.878257,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,ensemble,150,61.878257,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,svm,200,81.431115,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,random_forest,200,81.431115,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,hist_gradient_boost,200,81.431115,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,cnn_bilstm,200,81.431115,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,cnn_attention,200,81.431115,1
2026-09-17,authorized/2026-09-17/20260917_185506_barath,barath,ensemble,200,81.431115,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,svm,10,2.570484,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,random_forest,10,2.570484,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,hist_gradient_boost,10,2.570484,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_bilstm,10,2.570484,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_attention,10,2.570484,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,ensemble,10,2.570484,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,svm,30,6.478412,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,random_forest,30,6.478412,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,hist_gradient_boost,30,6.478412,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_bilstm,30,6.478412,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_attention,30,6.478412,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,ensemble,30,6.478412,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,svm,45,8.861756,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,random_forest,45,8.861756,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,hist_gradient_boost,45,8.861756,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_bilstm,45,8.861756,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_attention,45,8.861756,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,ensemble,45,8.861756,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,svm,60,11.388421,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,random_forest,60,11.388421,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,hist_gradient_boost,60,11.388421,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_bilstm,60,11.388421,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_attention,60,11.388421,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,ensemble,60,11.388421,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,svm,90,17.095595,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,random_forest,90,17.095595,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,hist_gradient_boost,90,17.095595,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_bilstm,90,17.095595,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_attention,90,17.095595,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,ensemble,90,17.095595,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,svm,120,24.347817,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,random_forest,120,24.347817,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,hist_gradient_boost,120,24.347817,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_bilstm,120,24.347817,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_attention,120,24.347817,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,ensemble,120,24.347817,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,svm,150,30.709766,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,random_forest,150,30.709766,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,hist_gradient_boost,150,30.709766,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_bilstm,150,30.709766,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_attention,150,30.709766,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,ensemble,150,30.709766,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,svm,200,41.407786,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,random_forest,200,41.407786,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,hist_gradient_boost,200,41.407786,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_bilstm,200,41.407786,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_attention,200,41.407786,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,ensemble,200,41.407786,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,svm,300,62.602975,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,random_forest,300,62.602975,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,hist_gradient_boost,300,62.602975,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_bilstm,300,62.602975,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,cnn_attention,300,62.602975,1
2026-09-21,authorized/2026-09-21/20260921_171752_anjali,anjali,ensemble,300,62.602975,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,svm,10,2.200558,0
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,random_forest,10,2.200558,0
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,hist_gradient_boost,10,2.200558,0
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_bilstm,10,2.200558,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_attention,10,2.200558,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,ensemble,10,2.200558,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,svm,30,6.938449,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,random_forest,30,6.938449,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,hist_gradient_boost,30,6.938449,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_bilstm,30,6.938449,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_attention,30,6.938449,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,ensemble,30,6.938449,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,svm,45,12.69667,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,random_forest,45,12.69667,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,hist_gradient_boost,45,12.69667,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_bilstm,45,12.69667,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_attention,45,12.69667,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,ensemble,45,12.69667,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,svm,60,15.585352,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,random_forest,60,15.585352,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,hist_gradient_boost,60,15.585352,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_bilstm,60,15.585352,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_attention,60,15.585352,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,ensemble,60,15.585352,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,svm,90,22.482719,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,random_forest,90,22.482719,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,hist_gradient_boost,90,22.482719,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_bilstm,90,22.482719,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_attention,90,22.482719,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,ensemble,90,22.482719,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,svm,120,28.80567,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,random_forest,120,28.80567,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,hist_gradient_boost,120,28.80567,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_bilstm,120,28.80567,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_attention,120,28.80567,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,ensemble,120,28.80567,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,svm,150,34.877325,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,random_forest,150,34.877325,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,hist_gradient_boost,150,34.877325,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_bilstm,150,34.877325,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_attention,150,34.877325,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,ensemble,150,34.877325,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,svm,200,45.525141,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,random_forest,200,45.525141,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,hist_gradient_boost,200,45.525141,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_bilstm,200,45.525141,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_attention,200,45.525141,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,ensemble,200,45.525141,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,svm,300,66.503713,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,random_forest,300,66.503713,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,hist_gradient_boost,300,66.503713,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_bilstm,300,66.503713,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,cnn_attention,300,66.503713,1
2026-09-21,authorized/2026-09-21/20260921_172059_anjali,anjali,ensemble,300,66.503713,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,svm,10,3.122137,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,random_forest,10,3.122137,0
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,hist_gradient_boost,10,3.122137,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_bilstm,10,3.122137,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_attention,10,3.122137,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,ensemble,10,3.122137,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,svm,30,6.88914,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,random_forest,30,6.88914,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,hist_gradient_boost,30,6.88914,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_bilstm,30,6.88914,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_attention,30,6.88914,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,ensemble,30,6.88914,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,svm,45,10.068784,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,random_forest,45,10.068784,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,hist_gradient_boost,45,10.068784,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_bilstm,45,10.068784,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_attention,45,10.068784,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,ensemble,45,10.068784,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,svm,60,12.69697,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,random_forest,60,12.69697,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,hist_gradient_boost,60,12.69697,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_bilstm,60,12.69697,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_attention,60,12.69697,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,ensemble,60,12.69697,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,svm,90,18.862678,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,random_forest,90,18.862678,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,hist_gradient_boost,90,18.862678,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_bilstm,90,18.862678,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_attention,90,18.862678,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,ensemble,90,18.862678,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,svm,120,24.847333,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,random_forest,120,24.847333,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,hist_gradient_boost,120,24.847333,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_bilstm,120,24.847333,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_attention,120,24.847333,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,ensemble,120,24.847333,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,svm,150,30.785814,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,random_forest,150,30.785814,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,hist_gradient_boost,150,30.785814,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_bilstm,150,30.785814,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_attention,150,30.785814,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,ensemble,150,30.785814,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,svm,200,42.196429,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,random_forest,200,42.196429,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,hist_gradient_boost,200,42.196429,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_bilstm,200,42.196429,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_attention,200,42.196429,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,ensemble,200,42.196429,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,svm,300,62.011631,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,random_forest,300,62.011631,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,hist_gradient_boost,300,62.011631,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_bilstm,300,62.011631,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,cnn_attention,300,62.011631,1
2026-09-21,authorized/2026-09-21/20260921_172447_barath,barath,ensemble,300,62.011631,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,svm,10,-226.670867,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,random_forest,10,-226.670867,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,hist_gradient_boost,10,-226.670867,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_bilstm,10,-226.670867,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_attention,10,-226.670867,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,ensemble,10,-226.670867,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,svm,30,-222.871822,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,random_forest,30,-222.871822,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,hist_gradient_boost,30,-222.871822,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_bilstm,30,-222.871822,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_attention,30,-222.871822,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,ensemble,30,-222.871822,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,svm,45,-219.663888,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,random_forest,45,-219.663888,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,hist_gradient_boost,45,-219.663888,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_bilstm,45,-219.663888,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_attention,45,-219.663888,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,ensemble,45,-219.663888,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,svm,60,-216.583201,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,random_forest,60,-216.583201,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,hist_gradient_boost,60,-216.583201,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_bilstm,60,-216.583201,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_attention,60,-216.583201,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,ensemble,60,-216.583201,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,svm,90,-210.999572,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,random_forest,90,-210.999572,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,hist_gradient_boost,90,-210.999572,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_bilstm,90,-210.999572,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_attention,90,-210.999572,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,ensemble,90,-210.999572,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,svm,120,-204.750096,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,random_forest,120,-204.750096,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,hist_gradient_boost,120,-204.750096,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_bilstm,120,-204.750096,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_attention,120,-204.750096,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,ensemble,120,-204.750096,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,svm,150,-198.491557,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,random_forest,150,-198.491557,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,hist_gradient_boost,150,-198.491557,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_bilstm,150,-198.491557,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_attention,150,-198.491557,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,ensemble,150,-198.491557,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,svm,200,-187.235204,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,random_forest,200,-187.235204,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,hist_gradient_boost,200,-187.235204,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_bilstm,200,-187.235204,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_attention,200,-187.235204,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,ensemble,200,-187.235204,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,svm,300,-167.353375,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,random_forest,300,-167.353375,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,hist_gradient_boost,300,-167.353375,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_bilstm,300,-167.353375,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,cnn_attention,300,-167.353375,1
2026-09-21,authorized/2026-09-21/20260921_172757_barath,barath,ensemble,300,-167.353375,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,svm,10,2.074281,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,random_forest,10,2.074281,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,hist_gradient_boost,10,2.074281,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_bilstm,10,2.074281,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_attention,10,2.074281,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,ensemble,10,2.074281,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,svm,30,5.794142,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,random_forest,30,5.794142,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,hist_gradient_boost,30,5.794142,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_bilstm,30,5.794142,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_attention,30,5.794142,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,ensemble,30,5.794142,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,svm,45,8.882406,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,random_forest,45,8.882406,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,hist_gradient_boost,45,8.882406,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_bilstm,45,8.882406,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_attention,45,8.882406,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,ensemble,45,8.882406,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,svm,60,11.509359,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,random_forest,60,11.509359,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,hist_gradient_boost,60,11.509359,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_bilstm,60,11.509359,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_attention,60,11.509359,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,ensemble,60,11.509359,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,svm,90,17.507774,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,random_forest,90,17.507774,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,hist_gradient_boost,90,17.507774,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_bilstm,90,17.507774,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_attention,90,17.507774,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,ensemble,90,17.507774,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,svm,120,23.357167,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,random_forest,120,23.357167,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,hist_gradient_boost,120,23.357167,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_bilstm,120,23.357167,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_attention,120,23.357167,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,ensemble,120,23.357167,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,svm,150,28.993185,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,random_forest,150,28.993185,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,hist_gradient_boost,150,28.993185,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_bilstm,150,28.993185,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_attention,150,28.993185,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,ensemble,150,28.993185,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,svm,200,38.694265,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,random_forest,200,38.694265,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,hist_gradient_boost,200,38.694265,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_bilstm,200,38.694265,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,cnn_attention,200,38.694265,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,ensemble,200,38.694265,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,svm,300,56.663809,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,random_forest,300,56.663809,1
2026-09-21,authorized/2026-09-21/20260921_173647_barath,barath,hist_gradient_boost,300,56.663809,1
