timestamp,stage,task,preprocessing,model,split_type,fold,accuracy,eer,auroc,n_train,n_test,notes
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,0,0.426078971533517,,,1089,1089,train=2026-09-15 test=2026-09-15 std=0.0000 epochs=1 seeds=[0]
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,1,0.5353535353535354,,,1089,1089,train=2026-09-15 test=2026-09-15 std=0.0000 epochs=1 seeds=[0]
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,0,0.38178472861085555,,,1089,1087,train=2026-09-16 test=2026-09-16 std=0.0000 epochs=1 seeds=[0]
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,1,0.42699724517906334,,,1087,1089,train=2026-09-16 test=2026-09-16 std=0.0000 epochs=1 seeds=[0]
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,0,0.3994708994708995,,,378,378,train=2026-09-17 test=2026-09-17 std=0.0000 epochs=1 seeds=[0]
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,1,0.4312169312169312,,,378,378,train=2026-09-17 test=2026-09-17 std=0.0000 epochs=1 seeds=[0]
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.7040441176470589,,,2178,2176,train=2026-09-15 test=2026-09-16 std=0.0000 epochs=1 seeds=[0]
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.6904761904761905,,,2178,756,train=2026-09-15 test=2026-09-17 std=0.0000 epochs=1 seeds=[0]
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.49908172635445364,,,2176,2178,train=2026-09-16 test=2026-09-15 std=0.0000 epochs=1 seeds=[0]
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.4021164021164021,,,2176,756,train=2026-09-16 test=2026-09-17 std=0.0000 epochs=1 seeds=[0]
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.5009182736455464,,,756,2178,train=2026-09-17 test=2026-09-15 std=0.0000 epochs=1 seeds=[0]
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.359375,,,756,2176,train=2026-09-17 test=2026-09-16 std=0.0000 epochs=1 seeds=[0]
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,leave_one_day_out,0,0.7277318640955005,,,2932,2178,train=2026-09-16+2026-09-17 test=2026-09-15 std=0.0000 epochs=1 seeds=[0]
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,leave_one_day_out,0,0.6829044117647058,,,2934,2176,train=2026-09-15+2026-09-17 test=2026-09-16 std=0.0000 epochs=1 seeds=[0]
2026-09-18T11:46:53.807772+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,leave_one_day_out,0,0.6375661375661376,,,4354,756,train=2026-09-15+2026-09-16 test=2026-09-17 std=0.0000 epochs=1 seeds=[0]
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,0,0.9493333333333333,,,1553,625,"train=2026-09-15 test=2026-09-15 std=0.0046 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,1,0.5821535821535821,,,1401,777,"train=2026-09-15 test=2026-09-15 std=0.0075 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,2,0.8204467353951891,,,1402,776,"train=2026-09-15 test=2026-09-15 std=0.0133 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,0,0.8895238095238094,,,1476,700,"train=2026-09-16 test=2026-09-16 std=0.0131 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,1,0.9012875536480687,,,1477,699,"train=2026-09-16 test=2026-09-16 std=0.0113 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,2,0.5727155727155728,,,1399,777,"train=2026-09-16 test=2026-09-16 std=0.0107 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,0,0.7646198830409356,,,528,228,"train=2026-09-17 test=2026-09-17 std=0.0216 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,1,0.8183831672203765,,,455,301,"train=2026-09-17 test=2026-09-17 std=0.0227 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,2,0.7929515418502203,,,529,227,"train=2026-09-17 test=2026-09-17 std=0.0062 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.6908700980392156,,,2178,2176,"train=2026-09-15 test=2026-09-16 std=0.0025 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.6618165784832452,,,2178,756,"train=2026-09-15 test=2026-09-17 std=0.0242 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.585858585858586,,,2176,2178,"train=2026-09-16 test=2026-09-15 std=0.0287 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.45723104056437386,,,2176,756,"train=2026-09-16 test=2026-09-17 std=0.0210 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.7105907560453014,,,756,2178,"train=2026-09-17 test=2026-09-15 std=0.0446 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.6479779411764706,,,756,2176,"train=2026-09-17 test=2026-09-16 std=0.0394 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,leave_one_day_out,0,0.807621671258035,,,2932,2178,"train=2026-09-16+2026-09-17 test=2026-09-15 std=0.0117 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,leave_one_day_out,0,0.6858149509803922,,,2934,2176,"train=2026-09-15+2026-09-17 test=2026-09-16 std=0.0127 epochs=8 seeds=[0, 1, 2]"
2026-09-18T12:09:43.647809+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,leave_one_day_out,0,0.666225749559083,,,4354,756,"train=2026-09-15+2026-09-16 test=2026-09-17 std=0.0025 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,0,0.944,,,1553,625,"train=2026-09-15 test=2026-09-15 std=0.0039 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,1,0.5821535821535821,,,1401,777,"train=2026-09-15 test=2026-09-15 std=0.0075 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,2,0.8204467353951891,,,1402,776,"train=2026-09-15 test=2026-09-15 std=0.0133 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,0,0.8895238095238094,,,1476,700,"train=2026-09-16 test=2026-09-16 std=0.0131 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,1,0.9012875536480687,,,1477,699,"train=2026-09-16 test=2026-09-16 std=0.0113 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,2,0.5727155727155728,,,1399,777,"train=2026-09-16 test=2026-09-16 std=0.0107 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,0,0.7646198830409356,,,528,228,"train=2026-09-17 test=2026-09-17 std=0.0216 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,1,0.8183831672203765,,,455,301,"train=2026-09-17 test=2026-09-17 std=0.0227 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,2,0.7929515418502203,,,529,227,"train=2026-09-17 test=2026-09-17 std=0.0062 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.6908700980392156,,,2178,2176,"train=2026-09-15 test=2026-09-16 std=0.0025 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.6618165784832452,,,2178,756,"train=2026-09-15 test=2026-09-17 std=0.0242 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.585858585858586,,,2176,2178,"train=2026-09-16 test=2026-09-15 std=0.0287 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.45723104056437386,,,2176,756,"train=2026-09-16 test=2026-09-17 std=0.0210 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.7105907560453014,,,756,2178,"train=2026-09-17 test=2026-09-15 std=0.0446 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.6479779411764706,,,756,2176,"train=2026-09-17 test=2026-09-16 std=0.0394 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,leave_one_day_out,0,0.807621671258035,,,2932,2178,"train=2026-09-16+2026-09-17 test=2026-09-15 std=0.0117 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,leave_one_day_out,0,0.6858149509803922,,,2934,2176,"train=2026-09-15+2026-09-17 test=2026-09-16 std=0.0127 epochs=8 seeds=[0, 1, 2]"
2026-09-19T05:58:47.583190+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,leave_one_day_out,0,0.666225749559083,,,4354,756,"train=2026-09-15+2026-09-16 test=2026-09-17 std=0.0025 epochs=8 seeds=[0, 1, 2]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,0,0.9016,,,1553,625,"train=2026-09-15 test=2026-09-15 std=0.0088 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,1,0.5862290862290862,,,1401,777,"train=2026-09-15 test=2026-09-15 std=0.0084 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,2,0.7448453608247423,,,1402,776,"train=2026-09-15 test=2026-09-15 std=0.0180 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,0,0.8307142857142857,,,1476,700,"train=2026-09-16 test=2026-09-16 std=0.0021 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,1,0.8233190271816881,,,1477,699,"train=2026-09-16 test=2026-09-16 std=0.0021 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,2,0.4041184041184041,,,1399,777,"train=2026-09-16 test=2026-09-16 std=0.0039 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,0,0.7675438596491229,,,528,228,"train=2026-09-17 test=2026-09-17 std=0.0702 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,1,0.4983388704318937,,,455,301,"train=2026-09-17 test=2026-09-17 std=0.0000 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,same_day,2,0.788546255506608,,,529,227,"train=2026-09-17 test=2026-09-17 std=0.0264 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.6969209558823529,,,2178,2176,"train=2026-09-15 test=2026-09-16 std=0.0177 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.7195767195767195,,,2178,756,"train=2026-09-15 test=2026-09-17 std=0.0265 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.6028466483011938,,,2176,2178,"train=2026-09-16 test=2026-09-15 std=0.0078 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.453042328042328,,,2176,756,"train=2026-09-16 test=2026-09-17 std=0.0192 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.6600091827364554,,,756,2178,"train=2026-09-17 test=2026-09-15 std=0.0002 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,cross_day_pairwise,0,0.5942095588235294,,,756,2176,"train=2026-09-17 test=2026-09-16 std=0.0308 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,leave_one_day_out,0,0.78099173553719,,,2932,2178,"train=2026-09-16+2026-09-17 test=2026-09-15 std=0.0037 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,leave_one_day_out,0,0.6895680147058824,,,2934,2176,"train=2026-09-15+2026-09-17 test=2026-09-16 std=0.0076 epochs=3 seeds=[0, 1]"
2026-09-19T11:00:40.276547+00:00,bilstm_ch6,taskB_identity,metadatavalidation+hampel+butterworth+timenorm+windowzscore,bilstm_amplitude_only,leave_one_day_out,0,0.6944444444444444,,,4354,756,"train=2026-09-15+2026-09-16 test=2026-09-17 std=0.0053 epochs=3 seeds=[0, 1]"
2026-09-20T15:08:48.233640+00:00,walk_bilstm_triplet,taskB_identity_walking_only,hampel+butterworth20hz+timewindow4s+topk30variance+windowzscore,bilstm_triplet,leave_one_day_out,0,0.44454976303317534,,,1274,1055,train=2026-09-16+2026-09-17 test=2026-09-15 std=0.0000 epochs=3 seeds=[0]
2026-09-20T15:08:48.233640+00:00,walk_bilstm_triplet,taskB_identity_walking_only,hampel+butterworth20hz+timewindow4s+topk30variance+windowzscore,bilstm_triplet,leave_one_day_out,0,0.48286290322580644,,,1337,992,train=2026-09-15+2026-09-17 test=2026-09-16 std=0.0000 epochs=3 seeds=[0]
2026-09-20T15:08:48.233640+00:00,walk_bilstm_triplet,taskB_identity_walking_only,hampel+butterworth20hz+timewindow4s+topk30variance+windowzscore,bilstm_triplet,leave_one_day_out,0,0.450354609929078,,,2047,282,train=2026-09-15+2026-09-16 test=2026-09-17 std=0.0000 epochs=3 seeds=[0]
2026-09-20T15:20:59.220813+00:00,walk_bilstm_triplet,taskB_identity_walking_only,hampel+butterworth20hz+timewindow4s+topk30variance+windowzscore,bilstm_triplet,leave_one_day_out,0,0.5867298578199052,,,1274,1055,train=2026-09-16+2026-09-17 test=2026-09-15 std=0.0000 epochs=15 seeds=[0]
2026-09-20T15:20:59.220813+00:00,walk_bilstm_triplet,taskB_identity_walking_only,hampel+butterworth20hz+timewindow4s+topk30variance+windowzscore,bilstm_triplet,leave_one_day_out,0,0.3961693548387097,,,1337,992,train=2026-09-15+2026-09-17 test=2026-09-16 std=0.0000 epochs=15 seeds=[0]
2026-09-20T15:20:59.220813+00:00,walk_bilstm_triplet,taskB_identity_walking_only,hampel+butterworth20hz+timewindow4s+topk30variance+windowzscore,bilstm_triplet,leave_one_day_out,0,0.5460992907801419,,,2047,282,train=2026-09-15+2026-09-16 test=2026-09-17 std=0.0000 epochs=15 seeds=[0]
2026-09-20T16:17:19.413338+00:00,walk_bilstm_triplet,taskB_identity_walking_only,hampel+butterworth20hz+timewindow4s+topk30variance+windowzscore,bilstm_triplet,leave_one_day_out,0,0.7469194312796209,,,1274,1055,train=2026-09-16+2026-09-17 test=2026-09-15 std=0.0000 train_acc=0.8108 epochs=20 seeds=[0]
2026-09-20T16:17:19.413338+00:00,walk_bilstm_triplet,taskB_identity_walking_only,hampel+butterworth20hz+timewindow4s+topk30variance+windowzscore,bilstm_triplet,leave_one_day_out,0,0.7580645161290323,,,1337,992,train=2026-09-15+2026-09-17 test=2026-09-16 std=0.0000 train_acc=0.7921 epochs=20 seeds=[0]
2026-09-20T16:17:19.413338+00:00,walk_bilstm_triplet,taskB_identity_walking_only,hampel+butterworth20hz+timewindow4s+topk30variance+windowzscore,bilstm_triplet,leave_one_day_out,0,0.6914893617021277,,,2047,282,train=2026-09-15+2026-09-16 test=2026-09-17 std=0.0000 train_acc=0.8290 epochs=20 seeds=[0]
